countryCode,genus,species,decimalLongitude,decimalLatitude
FR,Xylotrechus,Xylotrechus arvicola,1.70237,48.9679
FR,Xylotrechus,Xylotrechus arvicola,-1.10043,46.3813
FR,Xylotrechus,Xylotrechus arvicola,4.74098,47.44794
FR,Xylotrechus,Xylotrechus arvicola,6.19739,47.62826
FR,Xylotrechus,Xylotrechus arvicola,6.19739,47.62826
NL,Xylotrechus,Xylotrechus arvicola,5.55,51.35
NL,Xylotrechus,Xylotrechus arvicola,5.55,51.35
NL,Xylotrechus,Xylotrechus arvicola,5.6,51.9
FR,Xylotrechus,Xylotrechus arvicola,6.60203,43.91579
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,6.67696,43.96216
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,-0.3041,46.13677
FR,Xylotrechus,Xylotrechus arvicola,-0.3041,46.13677
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,6.65964,43.69248
FR,Xylotrechus,Xylotrechus arvicola,6.65964,43.69248
FR,Xylotrechus,Xylotrechus arvicola,4.41703,48.33682
FR,Xylotrechus,Xylotrechus arvicola,-0.43351,46.13293
FR,Xylotrechus,Xylotrechus arvicola,-0.61,47.31
FR,Xylotrechus,Xylotrechus arvicola,-1.08,47.25
FR,Xylotrechus,Xylotrechus arvicola,-0.63,47.32
FR,Xylotrechus,Xylotrechus arvicola,-1.05515,47.25744
FR,Xylotrechus,Xylotrechus arvicola,-0.73162,47.20969
BE,Xylotrechus,Xylotrechus arvicola,4.512,50.385
ES,Xylotrechus,Xylotrechus arvicola,2.512647,41.780314
FR,Xylotrechus,Xylotrechus arvicola,-1.706,48.1118
FR,Xylotrechus,Xylotrechus arvicola,6.3036,44.17245
FR,Xylotrechus,Xylotrechus arvicola,7.50108,48.07941
FR,Xylotrechus,Xylotrechus arvicola,6.31395,44.15394
FR,Xylotrechus,Xylotrechus arvicola,2.93922,42.4948
FR,Xylotrechus,Xylotrechus arvicola,-1.68845,48.11593
FR,Xylotrechus,Xylotrechus arvicola,-0.6037,47.31476
FR,Xylotrechus,Xylotrechus arvicola,-0.5201,47.482170000000004
FR,Xylotrechus,Xylotrechus arvicola,-0.5201,47.482170000000004
FR,Xylotrechus,Xylotrechus arvicola,-0.5201,47.482170000000004
FR,Xylotrechus,Xylotrechus arvicola,-0.5201,47.482170000000004
BE,Xylotrechus,Xylotrechus arvicola,4.509,50.295
BE,Xylotrechus,Xylotrechus arvicola,5.065,50.151
NL,Xylotrechus,Xylotrechus arvicola,6.15,51.5
IT,Xylotrechus,Xylotrechus arvicola,7.39636,44.2822
FR,Xylotrechus,Xylotrechus arvicola,6.60203,43.91579
FR,Xylotrechus,Xylotrechus arvicola,6.60203,43.91579
FR,Xylotrechus,Xylotrechus arvicola,6.60203,43.91579
FR,Xylotrechus,Xylotrechus arvicola,6.67696,43.96216
FR,Xylotrechus,Xylotrechus arvicola,0.36482,45.70377
FR,Xylotrechus,Xylotrechus arvicola,2.93922,42.4948
FR,Xylotrechus,Xylotrechus arvicola,6.67696,43.96216
FR,Xylotrechus,Xylotrechus arvicola,6.67696,43.96216
FR,Xylotrechus,Xylotrechus arvicola,2.93922,42.4948
FR,Xylotrechus,Xylotrechus arvicola,2.81519,43.30399
FR,Xylotrechus,Xylotrechus arvicola,-0.85615,44.76709
FR,Xylotrechus,Xylotrechus arvicola,2.39862,48.93408
FR,Xylotrechus,Xylotrechus arvicola,-0.86466,47.33925
FR,Xylotrechus,Xylotrechus arvicola,-0.81443,48.01265
FR,Xylotrechus,Xylotrechus arvicola,-0.1176,46.35156
FR,Xylotrechus,Xylotrechus arvicola,1.43426,45.0556
FR,Xylotrechus,Xylotrechus arvicola,2.38632,48.88342
FR,Xylotrechus,Xylotrechus arvicola,1.4109,45.09293
ES,Xylotrechus,Xylotrechus arvicola,2.46459,41.771093
ES,Xylotrechus,Xylotrechus arvicola,2.476475,41.789162
FR,Xylotrechus,Xylotrechus arvicola,6.60203,43.91579
FR,Xylotrechus,Xylotrechus arvicola,6.60203,43.91579
FR,Xylotrechus,Xylotrechus arvicola,6.67696,43.96216
FR,Xylotrechus,Xylotrechus arvicola,0.36482,45.70377
FR,Xylotrechus,Xylotrechus arvicola,6.67696,43.96216
FR,Xylotrechus,Xylotrechus arvicola,0.36482,45.70377
FR,Xylotrechus,Xylotrechus arvicola,0.36482,45.70377
ES,Xylotrechus,Xylotrechus arvicola,2.356221,41.779544
FR,Xylotrechus,Xylotrechus arvicola,2.93188,48.79504
FR,Xylotrechus,Xylotrechus arvicola,-0.41722,43.79044
NL,Xylotrechus,Xylotrechus arvicola,5.85,50.85
NL,Xylotrechus,Xylotrechus arvicola,5.85,50.85
FR,Xylotrechus,Xylotrechus arvicola,2.593815,42.662365
FR,Xylotrechus,Xylotrechus arvicola,2.88486,48.96497
FR,Xylotrechus,Xylotrechus arvicola,-0.6405,47.29824
ES,Xylotrechus,Xylotrechus arvicola,2.428577,41.761913
FR,Xylotrechus,Xylotrechus arvicola,2.2652,47.80307
FR,Xylotrechus,Xylotrechus arvicola,2.2652,47.80307
FR,Xylotrechus,Xylotrechus arvicola,2.2652,47.80307
FR,Xylotrechus,Xylotrechus arvicola,2.59996,48.28572
FR,Xylotrechus,Xylotrechus arvicola,-1.84142,48.01432
FR,Xylotrechus,Xylotrechus arvicola,-0.69086,47.02916
FR,Xylotrechus,Xylotrechus arvicola,-1.40338,48.12032
FR,Xylotrechus,Xylotrechus arvicola,-1.43299,48.17472
FR,Xylotrechus,Xylotrechus arvicola,3.32205,45.82416
ES,Xylotrechus,Xylotrechus arvicola,2.367634,41.842656
ES,Xylotrechus,Xylotrechus arvicola,2.476475,41.789162
FR,Xylotrechus,Xylotrechus arvicola,4.72451,45.36111
FR,Xylotrechus,Xylotrechus arvicola,4.86731,45.80918
FR,Xylotrechus,Xylotrechus arvicola,4.72451,45.36111
FR,Xylotrechus,Xylotrechus arvicola,-1.05515,47.25744
BE,Xylotrechus,Xylotrechus arvicola,5.578,50.591
FR,Xylotrechus,Xylotrechus arvicola,-0.25,47.65
FR,Xylotrechus,Xylotrechus arvicola,0.07,47.22
FR,Xylotrechus,Xylotrechus arvicola,-1.52,47.22
NL,Xylotrechus,Xylotrechus arvicola,6.15,51.5
FR,Xylotrechus,Xylotrechus arvicola,6.60203,43.91579
FR,Xylotrechus,Xylotrechus arvicola,3.1225,48.82971
FR,Xylotrechus,Xylotrechus arvicola,6.67696,43.96216
FR,Xylotrechus,Xylotrechus arvicola,-0.98738,43.05043
FR,Xylotrechus,Xylotrechus arvicola,-0.08367,47.26451
FR,Xylotrechus,Xylotrechus arvicola,-0.08367,47.26451
FR,Xylotrechus,Xylotrechus arvicola,-0.35888,46.11098
FR,Xylotrechus,Xylotrechus arvicola,5.06744,44.27456
ES,Xylotrechus,Xylotrechus arvicola,1.101708,41.691369
FR,Xylotrechus,Xylotrechus arvicola,6.60203,43.91579
FR,Xylotrechus,Xylotrechus arvicola,6.60203,43.91579
FR,Xylotrechus,Xylotrechus arvicola,6.37984,44.08027
FR,Xylotrechus,Xylotrechus arvicola,6.60203,43.91579
FR,Xylotrechus,Xylotrechus arvicola,3.19231,45.55431
FR,Xylotrechus,Xylotrechus arvicola,3.0232,42.53014
FR,Xylotrechus,Xylotrechus arvicola,5.84933,44.2248
FR,Xylotrechus,Xylotrechus arvicola,6.67696,43.96216
FR,Xylotrechus,Xylotrechus arvicola,6.30872,44.06401
FR,Xylotrechus,Xylotrechus arvicola,6.67696,43.96216
FR,Xylotrechus,Xylotrechus arvicola,6.67696,43.96216
FR,Xylotrechus,Xylotrechus arvicola,-0.32697,43.59686
FR,Xylotrechus,Xylotrechus arvicola,5.8009,43.89807
FR,Xylotrechus,Xylotrechus arvicola,5.8142,44.1679
FR,Xylotrechus,Xylotrechus arvicola,5.8142,44.1679
FR,Xylotrechus,Xylotrechus arvicola,3.19231,45.55431
FR,Xylotrechus,Xylotrechus arvicola,2.25126,48.79272
FR,Xylotrechus,Xylotrechus arvicola,2.25126,48.79272
FR,Xylotrechus,Xylotrechus arvicola,5.8142,44.1679
FR,Xylotrechus,Xylotrechus arvicola,4.71068,44.91102
FR,Xylotrechus,Xylotrechus arvicola,6.3036,44.17245
FR,Xylotrechus,Xylotrechus arvicola,-1.62103,43.29537
FR,Xylotrechus,Xylotrechus arvicola,6.31395,44.15394
FR,Xylotrechus,Xylotrechus arvicola,2.48971,48.30994
FR,Xylotrechus,Xylotrechus arvicola,2.95446,48.21333
FR,Xylotrechus,Xylotrechus arvicola,-0.24544,47.55851
FR,Xylotrechus,Xylotrechus arvicola,1.51437,45.14501
FR,Xylotrechus,Xylotrechus arvicola,1.53563,45.1847
FR,Xylotrechus,Xylotrechus arvicola,-1.62103,43.29537
FR,Xylotrechus,Xylotrechus arvicola,6.60203,43.91579
US,Gryllus,Gryllus firmus,-71.348862,41.760413
US,Gryllus,Gryllus firmus,-73.474297000000007,40.657658
US,Gryllus,Gryllus firmus,-71.348873,41.760375
US,Gryllus,Gryllus firmus,-71.348728,41.760428
US,Gryllus,Gryllus firmus,-79.516664,34.9969
US,Gryllus,Gryllus firmus,-73.961366,41.24838
US,Gryllus,Gryllus firmus,-73.623038,40.621008
US,Gryllus,Gryllus firmus,-77.157749,38.975899
US,Gryllus,Gryllus firmus,-71.016682,41.510223
US,Gryllus,Gryllus firmus,-71.879284,41.309631
US,Gryllus,Gryllus firmus,-89.044769,30.377302
US,Gryllus,Gryllus firmus,-72.672601,40.905334
US,Gryllus,Gryllus firmus,-76.085012,38.445567
US,Gryllus,Gryllus firmus,-81.3656,28.6611
US,Gryllus,Gryllus firmus,-81.2003,28.6019
US,Gryllus,Gryllus firmus,-81.2125,28.5383
US,Gryllus,Gryllus firmus,-81.2003,28.6019
US,Gryllus,Gryllus firmus,-81.2003,28.6019
US,Gryllus,Gryllus firmus,-81.2081,28.67
US,Gryllus,Gryllus firmus,-81.2003,28.6019
US,Gryllus,Gryllus firmus,-81.3631,28.6278
US,Gryllus,Gryllus firmus,-81.2125,28.5383
US,Gryllus,Gryllus firmus,-77.89389,34.035
US,Gryllus,Gryllus firmus,-77.89389,34.035
US,Gryllus,Gryllus firmus,-77.89389,34.035
US,Gryllus,Gryllus firmus,-82.325,29.65139
US,Gryllus,Gryllus firmus,-81.67167,29.47889
US,Gryllus,Gryllus firmus,-78.64306,33.82722
US,Gryllus,Gryllus firmus,-82.9567,30.3889
US,Gryllus,Gryllus firmus,-80.4475,25.0861
US,Gryllus,Gryllus firmus,-81.2756,28.7894
AU,Limnodynastes,Limnodynastes peronii,152.900065,-27.606379
AU,Limnodynastes,Limnodynastes peronii,148.697629,-37.307018
AU,Limnodynastes,Limnodynastes peronii,152.829746,-31.629545
AU,Limnodynastes,Limnodynastes peronii,152.831252,-31.629579
AU,Limnodynastes,Limnodynastes peronii,150.3,-34.7
AU,Limnodynastes,Limnodynastes peronii,152.9,-27.5
AU,Limnodynastes,Limnodynastes peronii,152.832005,-31.633564
AU,Limnodynastes,Limnodynastes peronii,152.879058,-31.465258
AU,Limnodynastes,Limnodynastes peronii,151.091839,-34.049553
AU,Limnodynastes,Limnodynastes peronii,151.006714,-33.791671
AU,Limnodynastes,Limnodynastes peronii,152.839702,-26.462318
AU,Limnodynastes,Limnodynastes peronii,145.635521,-17.286084
AU,Limnodynastes,Limnodynastes peronii,153.030426,-27.530976
AU,Limnodynastes,Limnodynastes peronii,152.817173,-26.777073
AU,Limnodynastes,Limnodynastes peronii,153.031171,-27.53275
AU,Limnodynastes,Limnodynastes peronii,152.817017,-31.621413
AU,Limnodynastes,Limnodynastes peronii,149.2714,-37.5674
AU,Limnodynastes,Limnodynastes peronii,153.332139,-27.906219
AU,Limnodynastes,Limnodynastes peronii,153.366059,-27.902149
AU,Limnodynastes,Limnodynastes peronii,150.853648,-34.68263
AU,Limnodynastes,Limnodynastes peronii,153.03042,-27.530966
AU,Limnodynastes,Limnodynastes peronii,153.030452,-27.530939
AU,Limnodynastes,Limnodynastes peronii,150.57728,-34.854504
AU,Limnodynastes,Limnodynastes peronii,150.966418,-33.951409
AU,Limnodynastes,Limnodynastes peronii,150.609787,-35.016811
AU,Limnodynastes,Limnodynastes peronii,149.729203,-34.751395
AU,Limnodynastes,Limnodynastes peronii,150.235411,-34.125981
AU,Limnodynastes,Limnodynastes peronii,145.635884,-17.285881
AU,Limnodynastes,Limnodynastes peronii,153.030407,-27.53094
AU,Limnodynastes,Limnodynastes peronii,152.904434,-27.354142
AU,Limnodynastes,Limnodynastes peronii,150.564225,-34.846803
AU,Limnodynastes,Limnodynastes peronii,150.433333,-33.716584
AU,Limnodynastes,Limnodynastes peronii,153.031111,-27.532677
AU,Limnodynastes,Limnodynastes peronii,150.929537,-33.739826
AU,Limnodynastes,Limnodynastes peronii,153.030372,-27.53092
AU,Limnodynastes,Limnodynastes peronii,152.675249,-25.561391
AU,Limnodynastes,Limnodynastes peronii,153.377582,-28.598541
AU,Limnodynastes,Limnodynastes peronii,145.210389,-37.733283
AU,Limnodynastes,Limnodynastes peronii,145.253903,-38.102317
AU,Limnodynastes,Limnodynastes peronii,150.708166,-33.68743
AU,Limnodynastes,Limnodynastes peronii,149.94943,-36.732784
AU,Limnodynastes,Limnodynastes peronii,152.4,-31.8
AU,Limnodynastes,Limnodynastes peronii,151.213253,-33.692273
AU,Limnodynastes,Limnodynastes peronii,151.103536,-34.039478
AU,Limnodynastes,Limnodynastes peronii,151.301392,-33.548332
AU,Limnodynastes,Limnodynastes peronii,152.170563,-32.737221
AU,Limnodynastes,Limnodynastes peronii,152.154128,-32.742309
AU,Limnodynastes,Limnodynastes peronii,152.163382,-32.737332
AU,Limnodynastes,Limnodynastes peronii,151.463058,-33.095276
AU,Limnodynastes,Limnodynastes peronii,151.433421,-33.017574
AU,Limnodynastes,Limnodynastes peronii,151.426071,-33.01997
AU,Limnodynastes,Limnodynastes peronii,152.925549,-27.084983
AU,Limnodynastes,Limnodynastes peronii,152.887713,-27.431916
AU,Limnodynastes,Limnodynastes peronii,152.322923,-32.61441
AU,Limnodynastes,Limnodynastes peronii,150.619735,-34.904488
AU,Limnodynastes,Limnodynastes peronii,151.11249,-33.72322
AU,Limnodynastes,Limnodynastes peronii,150.627996,-34.884736
AU,Limnodynastes,Limnodynastes peronii,151.10698,-33.75047
AU,Limnodynastes,Limnodynastes peronii,150.656219,-34.906775
AU,Limnodynastes,Limnodynastes peronii,150.629958,-34.90439
AU,Limnodynastes,Limnodynastes peronii,150.650493,-34.887264
AU,Limnodynastes,Limnodynastes peronii,152.315236,-32.61757
AU,Limnodynastes,Limnodynastes peronii,150.650744,-34.916468
AU,Limnodynastes,Limnodynastes peronii,152.322847,-32.614671
AU,Limnodynastes,Limnodynastes peronii,151.961984,-32.735144
AU,Limnodynastes,Limnodynastes peronii,150.637319,-34.898025
AU,Limnodynastes,Limnodynastes peronii,152.322799,-32.613931
AU,Limnodynastes,Limnodynastes peronii,150.609394,-34.87541
AU,Limnodynastes,Limnodynastes peronii,150.616766,-34.910668
AU,Limnodynastes,Limnodynastes peronii,150.636718,-34.893812
AU,Limnodynastes,Limnodynastes peronii,150.629725,-34.928465
AU,Limnodynastes,Limnodynastes peronii,150.590137,-34.939576
AU,Limnodynastes,Limnodynastes peronii,152.32276,-32.614887
AU,Limnodynastes,Limnodynastes peronii,152.322875,-32.615158
AU,Limnodynastes,Limnodynastes peronii,150.637449,-34.928218
AU,Limnodynastes,Limnodynastes peronii,150.636108,-34.92346
AU,Limnodynastes,Limnodynastes peronii,152.316049,-32.617178
AU,Limnodynastes,Limnodynastes peronii,150.630643,-34.928519
AU,Limnodynastes,Limnodynastes peronii,150.615394,-34.912697
AU,Limnodynastes,Limnodynastes peronii,152.323404,-32.615657
AU,Limnodynastes,Limnodynastes peronii,153.550649,-28.299886
AU,Limnodynastes,Limnodynastes peronii,153.247347,-28.331337
AU,Limnodynastes,Limnodynastes peronii,151.236578,-33.763442
AU,Limnodynastes,Limnodynastes peronii,151.236158,-33.759286
AU,Limnodynastes,Limnodynastes peronii,151.247167,-33.782139
AU,Limnodynastes,Limnodynastes peronii,153.070344,-27.510948
AU,Limnodynastes,Limnodynastes peronii,150.762213,-33.735289
AU,Limnodynastes,Limnodynastes peronii,152.005266,-32.750991
AU,Limnodynastes,Limnodynastes peronii,151.28388,-33.78249
AU,Limnodynastes,Limnodynastes peronii,151.28388,-33.78249
AU,Limnodynastes,Limnodynastes peronii,153.105009,-27.444044
AU,Limnodynastes,Limnodynastes peronii,151.05726,-34.040559
AU,Limnodynastes,Limnodynastes peronii,151.256451,-33.789423
AU,Limnodynastes,Limnodynastes peronii,147.878757,-37.885053
AU,Limnodynastes,Limnodynastes peronii,142.023442,-37.746682
AU,Limnodynastes,Limnodynastes peronii,153.123388,-30.298509
AU,Limnodynastes,Limnodynastes peronii,150.625032,-33.569128
AU,Limnodynastes,Limnodynastes peronii,152.002578,-32.728103
AU,Limnodynastes,Limnodynastes peronii,150.922755,-33.675951
AU,Limnodynastes,Limnodynastes peronii,150.820603,-33.735515
AU,Limnodynastes,Limnodynastes peronii,150.6249,-33.569105
AU,Limnodynastes,Limnodynastes peronii,145.413511,-37.916066
AU,Limnodynastes,Limnodynastes peronii,150.625031,-33.569144
AU,Limnodynastes,Limnodynastes peronii,151.018281,-33.837065
AU,Limnodynastes,Limnodynastes peronii,151.025633,-33.810373
AU,Limnodynastes,Limnodynastes peronii,152.8,-30.4
AU,Limnodynastes,Limnodynastes peronii,151.043576,-33.824722
AU,Limnodynastes,Limnodynastes peronii,151.046821,-33.823206
AU,Limnodynastes,Limnodynastes peronii,151.046413,-33.824008
AU,Limnodynastes,Limnodynastes peronii,151.046832,-33.822902
AU,Limnodynastes,Limnodynastes peronii,151.045939,-33.823639
AU,Limnodynastes,Limnodynastes peronii,151.04526,-33.824744
AU,Limnodynastes,Limnodynastes peronii,142.921169,-38.247632
AU,Limnodynastes,Limnodynastes peronii,145.137393,-37.841449
AU,Limnodynastes,Limnodynastes peronii,150.3,-34.7
AU,Limnodynastes,Limnodynastes peronii,151.063196,-33.754944
AU,Limnodynastes,Limnodynastes peronii,151.256,-33.7522
AU,Limnodynastes,Limnodynastes peronii,151.062787,-33.754021
AU,Limnodynastes,Limnodynastes peronii,149.1688,-35.2412
AU,Limnodynastes,Limnodynastes peronii,149.120589,-35.265757
AU,Limnodynastes,Limnodynastes peronii,151.013356,-33.853824
AU,Limnodynastes,Limnodynastes peronii,151.04526,-33.824744
AU,Limnodynastes,Limnodynastes peronii,151.045525,-33.824798
AU,Limnodynastes,Limnodynastes peronii,145.287003,-37.747425
AU,Limnodynastes,Limnodynastes peronii,145.491897,-38.19855
AU,Limnodynastes,Limnodynastes peronii,150.7,-33.7
AU,Limnodynastes,Limnodynastes peronii,150.3,-34.6
AU,Limnodynastes,Limnodynastes peronii,151.076858,-33.771125
AU,Limnodynastes,Limnodynastes peronii,150.627996,-34.884736
AU,Limnodynastes,Limnodynastes peronii,150.647032,-34.924979
AU,Limnodynastes,Limnodynastes peronii,152.32276,-32.614887
AU,Limnodynastes,Limnodynastes peronii,150.650744,-34.916468
AU,Limnodynastes,Limnodynastes peronii,152.317318,-32.61843
AU,Limnodynastes,Limnodynastes peronii,150.650493,-34.887264
AU,Limnodynastes,Limnodynastes peronii,150.889153,-33.664659
AU,Limnodynastes,Limnodynastes peronii,152.321682,-32.613672
AU,Limnodynastes,Limnodynastes peronii,150.603844,-34.87934
AU,Limnodynastes,Limnodynastes peronii,150.609394,-34.87541
AU,Limnodynastes,Limnodynastes peronii,150.609394,-34.87541
AU,Limnodynastes,Limnodynastes peronii,152.322847,-32.614671
AU,Limnodynastes,Limnodynastes peronii,152.819731,-31.581631
AU,Limnodynastes,Limnodynastes peronii,150.606056,-34.918057
AU,Limnodynastes,Limnodynastes peronii,151.667766,-33.048552
AU,Limnodynastes,Limnodynastes peronii,150.601592,-34.907881
AU,Limnodynastes,Limnodynastes peronii,150.636108,-34.92346
AU,Limnodynastes,Limnodynastes peronii,150.576693,-34.074727
AU,Limnodynastes,Limnodynastes peronii,150.630643,-34.928519
AU,Limnodynastes,Limnodynastes peronii,150.640009,-34.89924
AU,Limnodynastes,Limnodynastes peronii,150.651014,-34.873211
AU,Limnodynastes,Limnodynastes peronii,152.313326,-32.617776
AU,Limnodynastes,Limnodynastes peronii,152.319259,-32.614173
AU,Limnodynastes,Limnodynastes peronii,150.637319,-34.898025
AU,Limnodynastes,Limnodynastes peronii,150.656219,-34.906775
AU,Limnodynastes,Limnodynastes peronii,152.904742,-31.271992
AU,Limnodynastes,Limnodynastes peronii,150.62465,-34.884283
AU,Limnodynastes,Limnodynastes peronii,152.323404,-32.615657
AU,Limnodynastes,Limnodynastes peronii,150.982616,-34.231913
AU,Limnodynastes,Limnodynastes peronii,150.590137,-34.939576
AU,Limnodynastes,Limnodynastes peronii,152.322923,-32.61441
AU,Limnodynastes,Limnodynastes peronii,150.637449,-34.928218
AU,Limnodynastes,Limnodynastes peronii,150.587095,-34.913021
AU,Limnodynastes,Limnodynastes peronii,151.961984,-32.735144
AU,Limnodynastes,Limnodynastes peronii,151.961984,-32.735144
AU,Limnodynastes,Limnodynastes peronii,152.322875,-32.615158
AU,Limnodynastes,Limnodynastes peronii,152.972689,-30.641035
AU,Limnodynastes,Limnodynastes peronii,151.229294,-33.691501
AU,Limnodynastes,Limnodynastes peronii,150.885453,-34.243299
AU,Limnodynastes,Limnodynastes peronii,150.832177,-34.392551
AU,Limnodynastes,Limnodynastes peronii,151.233734,-33.68863
AU,Limnodynastes,Limnodynastes peronii,151.232916,-33.687075
AU,Limnodynastes,Limnodynastes peronii,151.226733,-33.690346
AU,Limnodynastes,Limnodynastes peronii,150.831117,-34.399729
AU,Limnodynastes,Limnodynastes peronii,151.233488,-33.687625
AU,Limnodynastes,Limnodynastes peronii,151.233243,-33.68814
AU,Limnodynastes,Limnodynastes peronii,152.831388,-30.96886
AU,Limnodynastes,Limnodynastes peronii,153.508213,-28.586543
AU,Limnodynastes,Limnodynastes peronii,152.876551,-30.928387
AU,Limnodynastes,Limnodynastes peronii,151.29104,-33.413704
AU,Limnodynastes,Limnodynastes peronii,151.29104,-33.413704
AU,Limnodynastes,Limnodynastes peronii,152.82268,-31.197619
AU,Limnodynastes,Limnodynastes peronii,152.85845,-30.952037
AU,Limnodynastes,Limnodynastes peronii,152.448583,-32.347017
AU,Limnodynastes,Limnodynastes peronii,152.47518,-32.41665
AU,Limnodynastes,Limnodynastes peronii,151.234394,-33.758178
AU,Limnodynastes,Limnodynastes peronii,151.2416,-33.7634
AU,Limnodynastes,Limnodynastes peronii,152.975517,-26.721092
AU,Limnodynastes,Limnodynastes peronii,150.306836,-34.649315
AU,Limnodynastes,Limnodynastes peronii,150.918395,-32.258023
AU,Limnodynastes,Limnodynastes peronii,149.2464,-35.3724
AU,Limnodynastes,Limnodynastes peronii,150.830746,-34.608273
AU,Limnodynastes,Limnodynastes peronii,152.919862,-30.224778
AU,Limnodynastes,Limnodynastes peronii,151.069458,-33.840142
AU,Limnodynastes,Limnodynastes peronii,145.012711,-37.83105
AU,Limnodynastes,Limnodynastes peronii,149.12054,-35.270049
AU,Limnodynastes,Limnodynastes peronii,152.919813,-30.224787
AU,Limnodynastes,Limnodynastes peronii,152.919572,-30.224747
AU,Limnodynastes,Limnodynastes peronii,150.67052,-35.156114
AU,Limnodynastes,Limnodynastes peronii,145.650405,-37.757263
AU,Limnodynastes,Limnodynastes peronii,152.91983,-30.224638
AU,Limnodynastes,Limnodynastes peronii,153.1,-26.4
AU,Limnodynastes,Limnodynastes peronii,152.919845,-30.224728
AU,Limnodynastes,Limnodynastes peronii,149.251186,-35.364325
AU,Limnodynastes,Limnodynastes peronii,152.9,-27.5
AU,Limnodynastes,Limnodynastes peronii,150.376713,-35.476052
AU,Limnodynastes,Limnodynastes peronii,152.317318,-32.61843
AU,Limnodynastes,Limnodynastes peronii,152.315236,-32.61757
AU,Limnodynastes,Limnodynastes peronii,152.317573,-32.618648
AU,Limnodynastes,Limnodynastes peronii,152.313222,-32.621655
AU,Limnodynastes,Limnodynastes peronii,150.373378,-35.475925
AU,Limnodynastes,Limnodynastes peronii,152.317235,-32.624677
AU,Limnodynastes,Limnodynastes peronii,150.392364,-35.512075
AU,Limnodynastes,Limnodynastes peronii,150.377079,-35.504441
AU,Limnodynastes,Limnodynastes peronii,152.390411,-31.781601
AU,Limnodynastes,Limnodynastes peronii,152.313156,-32.617739
AU,Limnodynastes,Limnodynastes peronii,150.376349,-35.458098
AU,Limnodynastes,Limnodynastes peronii,150.388981,-35.484448
AU,Limnodynastes,Limnodynastes peronii,150.382451,-35.481233
AU,Limnodynastes,Limnodynastes peronii,150.388228,-35.482864
AU,Limnodynastes,Limnodynastes peronii,150.378699,-35.484793
AU,Limnodynastes,Limnodynastes peronii,150.391015,-35.519329
AU,Limnodynastes,Limnodynastes peronii,150.381728,-35.484507
AU,Limnodynastes,Limnodynastes peronii,150.37167,-35.478304
AU,Limnodynastes,Limnodynastes peronii,150.375683,-35.542566
